person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
24,75000,MORTGAGE,3,HOMEIMPROVEMENT,B,3000,11.11,0,0.04,N,3,SMALLYOUNG,middle,small
22,75000,MORTGAGE,6,EDUCATION,A,10600,5.79,0,0.14,N,2,SMALLYOUNG,middle,large
24,67000,RENT,0,MEDICAL,B,-13170,9.64,0,0.15,N,4,SMALLYOUNG,middle,medium
21,75000,MORTGAGE,5,EDUCATION,A,32853,7.29,0,0.07,N,3,SMALLYOUNG,middle,medium
24,67600,RENT,7,HOMEIMPROVEMENT,D,10000,16.02,0,0.15,Y,2,SMALLYOUNG,middle,medium
24,68000,RENT,0,VENTURE,A,10000,6.99,0,0.15,N,3,SMALLYOUNG,middle,medium
24,68000,RENT,3,PERSONAL,D,-10602,16.02,0,0.15,Y,2,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,7,HOMEIMPROVEMENT,A,30900,7.29,0,0.16,N,3,SMALLYOUNG,middle,large
24,75000,MORTGAGE,3,VENTURE,F,25000,19.74,0,0.33,N,4,SMALLYOUNG,middle,very large
22,75000,MORTGAGE,3,EDUCATION,A,9000,5.79,0,0.12,N,2,SMALLYOUNG,middle,medium
25,68000,RENT,1,DEBTCONSOLIDATION,C,10000,14.26,0,0.15,N,4,SMALLYOUNG,middle,medium
26,68000,RENT,3,EDUCATION,D,10000,15.05,0,0.15,N,4,SMALLYOUNG,middle,medium
21,68400,RENT,2,DEBTCONSOLIDATION,B,30787,11.11,0,0.15,N,4,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,3,VENTURE,C,10200,12.68,0,0.14,Y,2,SMALLYOUNG,middle,large
22,62496,RENT,6,PERSONAL,B,10000,11.89,1,0.16,N,3,SMALLYOUNG,middle,medium
24,68750,RENT,6,DEBTCONSOLIDATION,A,10000,6.17,0,0.15,N,4,SMALLYOUNG,middle,medium
26,63000,RENT,1,VENTURE,E,33786,16.4,1,0.16,Y,2,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,3,PERSONAL,A,6000,6.92,0,0.08,N,2,SMALLYOUNG,middle,medium
24,69600,RENT,2,PERSONAL,A,10000,8.38,0,0.14,N,2,SMALLYOUNG,middle,medium
22,64000,RENT,2,DEBTCONSOLIDATION,B,10000,12.69,1,0.16,N,4,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,0,EDUCATION,B,12000,9.62,0,0.16,N,2,SMALLYOUNG,middle,large
23,75000,MORTGAGE,5,VENTURE,A,-10354,5.42,0,0.09,N,3,SMALLYOUNG,middle,medium
24,70000,RENT,1,EDUCATION,B,10000,11.71,0,0.14,N,2,SMALLYOUNG,middle,medium
21,75000,MORTGAGE,5,EDUCATION,A,8550,6.91,0,0.11,N,3,SMALLYOUNG,middle,medium
22,70000,RENT,4,EDUCATION,B,10000,12.69,0,0.14,N,4,SMALLYOUNG,middle,medium
26,58650,MORTGAGE,5,MEDICAL,A,31745,6.17,1,0.2,N,4,SMALLYOUNG,middle,large
24,75000,MORTGAGE,8,DEBTCONSOLIDATION,C,12000,12.61,0,0.16,N,4,SMALLYOUNG,middle,large
24,75000,OWN,0,PERSONAL,A,6675,6.54,0,0.09,N,3,SMALLYOUNG,middle,medium
22,70000,RENT,5,PERSONAL,A,10000,6.03,0,0.14,N,3,SMALLYOUNG,middle,medium
25,58650,MORTGAGE,0,MEDICAL,A,5200,6.54,1,0.08,N,2,SMALLYOUNG,middle,medium
26,75000,MORTGAGE,2,VENTURE,A,4000,5.79,0,0.05,N,3,SMALLYOUNG,middle,small
26,64000,RENT,0,VENTURE,E,-13690,16.4,1,0.16,N,3,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,9,HOMEIMPROVEMENT,A,32586,5.42,0,0.15,N,2,SMALLYOUNG,middle,large
25,75000,MORTGAGE,4,VENTURE,D,20000,14.09,0,0.27,Y,4,SMALLYOUNG,middle,very large
24,70000,RENT,0,EDUCATION,A,-12608,7.29,0,0.14,N,4,SMALLYOUNG,middle,medium
24,69000,MORTGAGE,4,DEBTCONSOLIDATION,D,25000,15.57,1,0.36,N,2,SMALLYOUNG,middle,very large
25,75000,MORTGAGE,5,MEDICAL,A,1500,6.54,0,0.02,N,4,SMALLYOUNG,middle,small
26,75000,MORTGAGE,10,EDUCATION,A,9600,5.42,0,0.13,N,3,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,9,DEBTCONSOLIDATION,A,9600,5.42,0,0.13,N,4,SMALLYOUNG,middle,medium
26,75000,MORTGAGE,10,DEBTCONSOLIDATION,A,34464,6.17,0,0.2,N,4,SMALLYOUNG,middle,very large
23,70000,RENT,1,MEDICAL,B,10000,9.99,0,0.14,N,4,SMALLYOUNG,middle,medium
23,75000,OWN,8,EDUCATION,A,32916,6.17,0,0.11,N,2,SMALLYOUNG,middle,medium
22,75000,MORTGAGE,6,MEDICAL,B,25000,9.25,0,0.33,N,2,SMALLYOUNG,middle,very large
24,70000,RENT,8,VENTURE,E,-12590,16.45,0,0.14,N,2,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,7,EDUCATION,B,7100,9.25,0,0.09,N,2,SMALLYOUNG,middle,medium
22,75000,MORTGAGE,6,DEBTCONSOLIDATION,A,-11021,5.79,0,0.24,N,2,SMALLYOUNG,middle,very large
22,75000,MORTGAGE,0,PERSONAL,D,-15127,15.57,0,0.26,Y,2,SMALLYOUNG,middle,very large
24,70000,RENT,1,EDUCATION,B,10000,9.88,0,0.14,N,2,SMALLYOUNG,middle,medium
25,70000,RENT,0,MEDICAL,B,10000,10.95,0,0.14,N,3,SMALLYOUNG,middle,medium
23,70000,RENT,2,DEBTCONSOLIDATION,A,29776,9.63,0,0.14,N,3,SMALLYOUNG,middle,medium
24,70000,RENT,4,VENTURE,C,32008,12.41,0,0.14,Y,2,SMALLYOUNG,middle,medium
26,70000,RENT,2,HOMEIMPROVEMENT,B,-13483,9.45,0,0.14,N,3,SMALLYOUNG,middle,medium
22,70800,RENT,6,EDUCATION,C,10000,12.61,0,0.14,Y,2,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,5,HOMEIMPROVEMENT,A,3000,7.51,0,0.04,N,4,SMALLYOUNG,middle,small
22,71000,RENT,3,MEDICAL,A,10000,7.29,0,0.14,N,2,SMALLYOUNG,middle,medium
23,71496,RENT,7,EDUCATION,A,10000,7.51,0,0.14,N,2,SMALLYOUNG,middle,medium
22,75000,MORTGAGE,6,PERSONAL,A,9000,7.14,0,0.12,N,2,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,6,HOMEIMPROVEMENT,B,12000,11.86,0,0.16,N,3,SMALLYOUNG,middle,large
26,65600,RENT,5,EDUCATION,D,-12430,13.55,1,0.15,Y,2,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,7,VENTURE,B,15000,10.38,0,0.2,N,3,SMALLYOUNG,middle,large
22,72000,RENT,5,PERSONAL,D,10000,17.27,0,0.14,N,2,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,5,VENTURE,B,5000,11.12,0,0.07,N,3,SMALLYOUNG,middle,small
22,58650,MORTGAGE,5,MEDICAL,D,9250,15.21,1,0.13,N,4,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,8,PERSONAL,B,1200,11.49,0,0.02,N,2,SMALLYOUNG,middle,small
22,75000,MORTGAGE,4,EDUCATION,C,15000,13.61,0,0.2,N,4,SMALLYOUNG,middle,large
23,72000,RENT,7,PERSONAL,B,10000,10.59,0,0.14,N,4,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,7,VENTURE,B,32808,11.12,0,0.23,N,2,SMALLYOUNG,middle,very large
22,75000,MORTGAGE,6,EDUCATION,C,16000,13.61,0,0.21,N,2,SMALLYOUNG,middle,very large
25,72000,RENT,2,VENTURE,B,-11035,10.37,0,0.14,N,3,SMALLYOUNG,middle,medium
23,72000,RENT,3,PERSONAL,A,10000,6.91,0,0.14,N,2,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,8,PERSONAL,B,5500,11.86,0,0.07,N,4,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,8,DEBTCONSOLIDATION,B,31267,11.49,0,0.16,N,3,SMALLYOUNG,middle,large
26,72000,RENT,0,DEBTCONSOLIDATION,A,10000,5.79,0,0.14,N,3,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,8,MEDICAL,A,33720,7.51,0,0.2,N,2,SMALLYOUNG,middle,large
23,72000,RENT,4,MEDICAL,C,10000,13.85,0,0.14,Y,3,SMALLYOUNG,middle,medium
25,72345,RENT,10,EDUCATION,C,10000,12.99,0,0.14,N,4,SMALLYOUNG,middle,medium
22,66500,RENT,0,VENTURE,D,10000,14.11,1,0.15,Y,2,SMALLYOUNG,middle,medium
26,72500,RENT,1,VENTURE,B,10000,9.96,0,0.14,N,3,SMALLYOUNG,middle,medium
23,72858,RENT,7,DEBTCONSOLIDATION,B,-12839,11.48,0,0.14,N,3,SMALLYOUNG,middle,medium
25,73000,RENT,4,MEDICAL,B,10000,11.71,0,0.14,N,3,SMALLYOUNG,middle,medium
26,73000,RENT,3,PERSONAL,A,-11678,7.29,0,0.14,N,3,SMALLYOUNG,middle,medium
25,73000,RENT,1,VENTURE,A,10000,7.88,0,0.14,N,4,SMALLYOUNG,middle,medium
26,75000,MORTGAGE,11,VENTURE,D,6000,14.96,0,0.08,N,3,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,7,MEDICAL,B,-10581,10.99,0,0.08,N,3,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,6,VENTURE,B,25000,10.99,0,0.33,N,2,SMALLYOUNG,middle,very large
23,69000,MORTGAGE,0,HOMEIMPROVEMENT,D,32786,14.96,1,0.22,N,2,SMALLYOUNG,middle,large
24,73000,RENT,3,PERSONAL,B,10000,11.26,0,0.14,N,3,SMALLYOUNG,middle,medium
21,75000,MORTGAGE,5,PERSONAL,C,20000,13.11,0,0.27,Y,2,SMALLYOUNG,middle,very large
25,75000,MORTGAGE,9,VENTURE,B,20000,10.62,0,0.27,N,3,SMALLYOUNG,middle,very large
26,75000,MORTGAGE,2,EDUCATION,A,10000,7.88,0,0.13,N,3,SMALLYOUNG,middle,medium
24,58650,RENT,1,MEDICAL,D,32451,18.25,1,0.14,N,4,SMALLYOUNG,middle,medium
24,75000,RENT,4,VENTURE,A,10000,6.62,0,0.13,N,4,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,1,MEDICAL,A,-15396,7.51,0,0.11,N,3,SMALLYOUNG,middle,medium
24,75000,RENT,8,PERSONAL,B,10000,9.91,0,0.13,N,3,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,8,EDUCATION,A,5000,6.76,0,0.07,N,4,SMALLYOUNG,middle,small
23,75000,MORTGAGE,3,MEDICAL,C,11000,13.85,0,0.15,N,2,SMALLYOUNG,middle,large
25,75000,OWN,9,EDUCATION,B,31815,10.62,0,0.07,N,2,SMALLYOUNG,middle,medium
22,75000,RENT,6,DEBTCONSOLIDATION,A,10000,7.51,0,0.13,N,4,SMALLYOUNG,middle,medium
23,75000,OWN,5,VENTURE,D,30646,15.33,0,0.17,Y,3,SMALLYOUNG,middle,large
24,75000,OWN,2,PERSONAL,B,29404,11.36,0,0.11,N,4,SMALLYOUNG,middle,medium
23,75000,RENT,0,PERSONAL,B,10000,11.49,0,0.13,N,2,SMALLYOUNG,middle,medium
26,75000,MORTGAGE,4,DEBTCONSOLIDATION,B,21000,11.48,0,0.28,N,4,SMALLYOUNG,middle,very large
23,58650,MORTGAGE,7,MEDICAL,A,5000,8.59,1,0.07,N,3,SMALLYOUNG,middle,small
26,75000,RENT,4,EDUCATION,A,34603,7.49,0,0.13,N,4,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,7,EDUCATION,A,34943,7.05,0,0.11,N,2,SMALLYOUNG,middle,medium
25,75000,RENT,9,PERSONAL,A,-11447,7.49,0,0.13,N,3,SMALLYOUNG,middle,medium
23,75000,OWN,7,VENTURE,A,20400,7.74,0,0.27,N,4,SMALLYOUNG,middle,very large
22,75000,MORTGAGE,0,DEBTCONSOLIDATION,B,24000,11.83,0,0.32,N,4,SMALLYOUNG,middle,very large
23,75000,MORTGAGE,0,PERSONAL,A,-12218,8.94,0,0.07,N,3,SMALLYOUNG,middle,medium
24,69000,RENT,0,PERSONAL,E,10000,17.14,1,0.14,N,4,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,9,DEBTCONSOLIDATION,C,8500,13.22,0,0.11,N,4,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,3,EDUCATION,A,4900,7.74,0,0.07,N,4,SMALLYOUNG,middle,small
24,75000,OWN,4,MEDICAL,A,9600,8.94,0,0.13,N,3,SMALLYOUNG,middle,medium
24,75000,OTHER,5,HOMEIMPROVEMENT,C,-13651,14.26,0,0.16,Y,3,SMALLYOUNG,middle,large
23,75000,MORTGAGE,4,EDUCATION,A,-10558,8.59,0,0.11,N,2,SMALLYOUNG,middle,medium
26,75000,RENT,4,HOMEIMPROVEMENT,A,-10851,6.17,0,0.13,N,4,SMALLYOUNG,middle,medium
22,75000,RENT,6,VENTURE,A,10000,5.79,0,0.13,N,3,SMALLYOUNG,middle,medium
25,69000,RENT,3,HOMEIMPROVEMENT,D,10000,14.09,1,0.14,Y,2,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,8,HOMEIMPROVEMENT,B,25000,11.83,0,0.33,N,2,SMALLYOUNG,middle,very large
22,75000,RENT,0,VENTURE,A,10000,6.54,0,0.13,N,4,SMALLYOUNG,middle,medium
23,75000,OWN,5,VENTURE,A,-11867,8.59,0,0.1,N,4,SMALLYOUNG,middle,medium
26,75000,RENT,10,EDUCATION,D,10000,15.58,0,0.13,Y,2,SMALLYOUNG,middle,medium
22,75000,MORTGAGE,6,EDUCATION,A,31472,7.74,0,0.07,N,4,SMALLYOUNG,middle,small
23,75000,RENT,3,PERSONAL,B,10000,11.86,0,0.13,N,4,SMALLYOUNG,middle,medium
26,75000,RENT,1,HOMEIMPROVEMENT,B,10000,11.14,0,0.13,N,3,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,1,EDUCATION,A,2000,8.94,0,0.03,N,4,SMALLYOUNG,middle,small
23,75000,RENT,0,DEBTCONSOLIDATION,A,-10722,9.63,0,0.13,N,2,SMALLYOUNG,middle,medium
22,75000,MORTGAGE,6,DEBTCONSOLIDATION,A,31053,7.74,0,0.08,N,4,SMALLYOUNG,middle,medium
22,58650,MORTGAGE,6,MEDICAL,D,28912,14.96,1,0.36,N,2,SMALLYOUNG,middle,very large
24,75000,OWN,8,MEDICAL,B,16500,12.18,0,0.22,N,2,SMALLYOUNG,middle,very large
22,75000,RENT,2,EDUCATION,B,10000,11.26,0,0.13,N,4,SMALLYOUNG,middle,medium
26,75000,MORTGAGE,10,HOMEIMPROVEMENT,C,8000,13.92,0,0.11,N,4,SMALLYOUNG,middle,medium
23,75000,RENT,0,PERSONAL,C,10000,13.47,0,0.13,N,4,SMALLYOUNG,middle,medium
23,76000,RENT,3,EDUCATION,D,-11273,15.37,0,0.13,N,3,SMALLYOUNG,highmiddle,medium
26,75000,MORTGAGE,10,DEBTCONSOLIDATION,A,-13494,8.94,0,0.13,N,2,SMALLYOUNG,middle,medium
26,76250,RENT,6,DEBTCONSOLIDATION,B,10000,10.71,0,0.13,N,3,SMALLYOUNG,highmiddle,medium
24,75000,MORTGAGE,6,MEDICAL,A,9000,8.59,0,0.12,N,4,SMALLYOUNG,middle,medium
22,78000,RENT,3,VENTURE,B,33189,12.42,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
21,78000,RENT,4,VENTURE,A,-14101,5.99,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
23,78000,RENT,7,DEBTCONSOLIDATION,A,34814,5.79,0,0.13,N,3,SMALLYOUNG,highmiddle,medium
23,78204,RENT,0,EDUCATION,A,10000,7.49,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
26,78513,RENT,1,MEDICAL,A,10000,8.94,0,0.13,N,4,SMALLYOUNG,highmiddle,medium
24,75000,MORTGAGE,2,VENTURE,B,10000,11.26,0,0.13,N,4,SMALLYOUNG,middle,medium
24,75000,MORTGAGE,7,PERSONAL,B,15000,11.58,0,0.2,N,3,SMALLYOUNG,middle,large
26,75000,MORTGAGE,1,HOMEIMPROVEMENT,A,3000,9.63,0,0.04,N,3,SMALLYOUNG,middle,small
25,75000,MORTGAGE,1,VENTURE,A,6000,9.63,0,0.08,N,4,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,8,DEBTCONSOLIDATION,A,15000,9.63,0,0.2,N,3,SMALLYOUNG,middle,large
22,75000,MORTGAGE,3,PERSONAL,A,-13298,8.0,0,0.07,N,2,SMALLYOUNG,middle,medium
22,79000,RENT,3,DEBTCONSOLIDATION,A,-11325,7.88,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
22,74000,RENT,2,PERSONAL,A,-9646,7.51,1,0.14,N,2,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,0,EDUCATION,A,3200,8.0,0,0.04,N,3,SMALLYOUNG,middle,small
22,80000,RENT,5,EDUCATION,C,-11726,14.27,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
23,75000,MORTGAGE,8,EDUCATION,D,3000,14.11,0,0.04,N,3,SMALLYOUNG,middle,small
23,75000,MORTGAGE,4,MEDICAL,C,16800,13.47,0,0.22,N,4,SMALLYOUNG,middle,very large
25,75000,MORTGAGE,9,VENTURE,C,5000,13.79,0,0.07,Y,4,SMALLYOUNG,middle,small
23,80000,RENT,5,PERSONAL,A,10000,8.49,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
22,75000,MORTGAGE,7,DEBTCONSOLIDATION,B,-13426,12.21,0,0.11,N,2,SMALLYOUNG,middle,medium
22,80000,RENT,6,PERSONAL,A,30062,8.49,0,0.13,N,4,SMALLYOUNG,highmiddle,medium
24,75000,MORTGAGE,8,DEBTCONSOLIDATION,B,15000,12.21,0,0.2,N,3,SMALLYOUNG,middle,large
26,80000,RENT,2,EDUCATION,A,10000,8.49,0,0.13,N,4,SMALLYOUNG,highmiddle,medium
25,80000,RENT,0,MEDICAL,B,31923,10.37,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
24,74000,RENT,1,HOMEIMPROVEMENT,D,32622,14.54,1,0.14,N,2,SMALLYOUNG,middle,medium
25,80000,RENT,3,VENTURE,B,10000,11.12,0,0.13,N,3,SMALLYOUNG,highmiddle,medium
22,75000,OWN,6,EDUCATION,A,4800,8.0,0,0.06,N,2,SMALLYOUNG,middle,small
26,80000,RENT,1,PERSONAL,C,33612,12.73,0,0.13,Y,4,SMALLYOUNG,highmiddle,medium
23,75000,OWN,7,EDUCATION,B,15000,11.14,0,0.2,N,4,SMALLYOUNG,middle,large
24,69000,MORTGAGE,1,EDUCATION,B,-14428,10.96,1,0.07,N,2,SMALLYOUNG,middle,small
25,75000,MORTGAGE,9,VENTURE,D,7500,12.61,0,0.1,Y,4,SMALLYOUNG,middle,medium
23,75000,MORTGAGE,0,EDUCATION,A,30149,8.0,0,0.08,N,2,SMALLYOUNG,middle,medium
25,74000,RENT,3,VENTURE,F,10000,18.43,1,0.14,Y,3,SMALLYOUNG,middle,medium
24,80000,RENT,5,VENTURE,B,10000,11.14,0,0.13,N,4,SMALLYOUNG,highmiddle,medium
23,75000,MORTGAGE,2,VENTURE,E,19600,15.13,0,0.26,N,3,SMALLYOUNG,middle,very large
25,75000,MORTGAGE,9,PERSONAL,C,10000,11.34,0,0.13,Y,2,SMALLYOUNG,middle,medium
24,80004,RENT,3,EDUCATION,A,10000,6.62,0,0.12,N,2,SMALLYOUNG,highmiddle,medium
24,80004,RENT,3,HOMEIMPROVEMENT,A,10000,7.9,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
25,80004,RENT,5,EDUCATION,B,10000,9.62,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
23,69000,MORTGAGE,0,PERSONAL,B,2500,9.64,1,0.04,N,3,SMALLYOUNG,middle,small
23,75000,OWN,7,EDUCATION,D,12000,12.49,0,0.16,N,4,SMALLYOUNG,middle,large
23,80038,RENT,3,PERSONAL,B,10000,10.59,0,0.12,N,2,SMALLYOUNG,highmiddle,medium
25,75181,MORTGAGE,9,MEDICAL,A,32058,7.51,0,0.08,N,4,SMALLYOUNG,highmiddle,medium
24,75200,OWN,5,EDUCATION,A,6500,7.14,0,0.09,N,2,SMALLYOUNG,highmiddle,medium
24,75360,OWN,4,VENTURE,A,7000,7.49,0,0.09,N,3,SMALLYOUNG,highmiddle,medium
26,81996,RENT,5,MEDICAL,A,10000,7.29,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
24,82632,RENT,0,EDUCATION,B,10000,12.21,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
25,75500,MORTGAGE,9,EDUCATION,B,7000,11.36,0,0.09,N,2,SMALLYOUNG,highmiddle,medium
23,82650,RENT,7,PERSONAL,B,10000,12.21,0,0.12,N,3,SMALLYOUNG,highmiddle,medium
26,75555,MORTGAGE,4,MEDICAL,B,10000,10.39,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
24,82800,RENT,4,DEBTCONSOLIDATION,B,10000,10.59,0,0.12,N,3,SMALLYOUNG,highmiddle,medium
22,75600,MORTGAGE,6,PERSONAL,A,10675,6.62,0,0.14,N,3,SMALLYOUNG,highmiddle,large
24,75600,MORTGAGE,5,VENTURE,A,7200,5.99,0,0.1,N,2,SMALLYOUNG,highmiddle,medium
25,75600,MORTGAGE,7,MEDICAL,C,-10463,12.68,0,0.2,N,2,SMALLYOUNG,highmiddle,large
23,83000,RENT,3,MEDICAL,A,-13963,6.54,0,0.12,N,3,SMALLYOUNG,highmiddle,medium
22,83200,RENT,3,EDUCATION,D,33353,16.29,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
25,75600,MORTGAGE,2,PERSONAL,A,14500,9.63,0,0.19,N,4,SMALLYOUNG,highmiddle,large
23,75689,MORTGAGE,7,DEBTCONSOLIDATION,B,30969,11.12,0,0.33,N,4,SMALLYOUNG,highmiddle,very large
24,75744,MORTGAGE,2,PERSONAL,B,15000,10.38,0,0.2,N,2,SMALLYOUNG,highmiddle,large
22,75744,MORTGAGE,6,VENTURE,B,34665,11.83,0,0.09,N,2,SMALLYOUNG,highmiddle,medium
25,84000,RENT,5,HOMEIMPROVEMENT,C,10000,13.49,0,0.12,N,2,SMALLYOUNG,highmiddle,medium
23,84000,RENT,7,DEBTCONSOLIDATION,A,-13237,5.99,0,0.12,N,2,SMALLYOUNG,highmiddle,medium
23,84000,RENT,1,VENTURE,A,33640,7.49,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
26,75873,MORTGAGE,6,PERSONAL,B,1200,10.25,0,0.02,N,2,SMALLYOUNG,highmiddle,small
23,75885,MORTGAGE,7,MEDICAL,C,3000,11.03,0,0.04,Y,4,SMALLYOUNG,highmiddle,small
25,75912,MORTGAGE,9,HOMEIMPROVEMENT,B,22400,9.99,0,0.3,N,4,SMALLYOUNG,highmiddle,very large
25,75996,MORTGAGE,9,DEBTCONSOLIDATION,B,10000,11.99,0,0.13,N,3,SMALLYOUNG,highmiddle,medium
26,59497,OWN,2,MEDICAL,E,30296,17.88,1,0.1,N,2,SMALLYOUNG,middle,medium
23,75996,MORTGAGE,7,MEDICAL,B,15000,10.62,0,0.2,N,2,SMALLYOUNG,highmiddle,large
25,75996,MORTGAGE,9,MEDICAL,A,9000,7.74,0,0.12,N,3,SMALLYOUNG,highmiddle,medium
26,75996,OWN,7,VENTURE,B,8000,11.83,0,0.11,N,3,SMALLYOUNG,highmiddle,medium
23,78996,RENT,0,HOMEIMPROVEMENT,C,10000,13.99,1,0.13,Y,3,SMALLYOUNG,highmiddle,medium
24,84996,RENT,3,HOMEIMPROVEMENT,D,10000,15.21,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
21,76000,MORTGAGE,6,MEDICAL,B,33089,12.69,0,0.18,N,3,SMALLYOUNG,highmiddle,large
23,76000,MORTGAGE,7,MEDICAL,B,29850,10.65,0,0.05,N,3,SMALLYOUNG,highmiddle,small
24,76000,MORTGAGE,8,DEBTCONSOLIDATION,A,6000,8.9,0,0.08,N,3,SMALLYOUNG,highmiddle,medium
24,76000,MORTGAGE,8,PERSONAL,A,12000,6.03,0,0.16,N,2,SMALLYOUNG,highmiddle,large
22,73000,RENT,0,PERSONAL,D,-11528,18.25,1,0.14,Y,2,SMALLYOUNG,middle,medium
24,76000,MORTGAGE,7,VENTURE,A,33263,8.49,0,0.18,N,4,SMALLYOUNG,highmiddle,large
24,76000,MORTGAGE,8,DEBTCONSOLIDATION,B,13500,9.99,0,0.18,N,3,SMALLYOUNG,highmiddle,large
26,76000,MORTGAGE,10,HOMEIMPROVEMENT,A,30866,8.49,0,0.07,N,3,SMALLYOUNG,highmiddle,medium
22,76000,MORTGAGE,5,VENTURE,B,24000,10.99,0,0.32,N,2,SMALLYOUNG,highmiddle,very large
22,85000,RENT,0,DEBTCONSOLIDATION,A,10000,7.66,0,0.12,N,3,SMALLYOUNG,highmiddle,medium
22,76000,MORTGAGE,0,EDUCATION,B,15000,10.99,0,0.2,N,3,SMALLYOUNG,highmiddle,large
24,76000,MORTGAGE,9,DEBTCONSOLIDATION,B,20050,10.59,0,0.26,N,2,SMALLYOUNG,highmiddle,very large
24,85000,RENT,8,PERSONAL,B,10000,10.37,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
23,85000,RENT,5,DEBTCONSOLIDATION,A,10000,6.17,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
24,85000,RENT,6,PERSONAL,C,10000,13.72,0,0.12,Y,2,SMALLYOUNG,highmiddle,medium
25,76000,MORTGAGE,4,HOMEIMPROVEMENT,A,14000,7.66,0,0.18,N,3,SMALLYOUNG,highmiddle,large
25,76000,MORTGAGE,9,PERSONAL,C,6000,12.98,0,0.08,Y,2,SMALLYOUNG,highmiddle,medium
25,76000,MORTGAGE,3,PERSONAL,A,-11266,6.54,0,0.26,N,4,SMALLYOUNG,highmiddle,very large
24,85000,RENT,8,PERSONAL,E,10000,16.0,0,0.12,Y,3,SMALLYOUNG,highmiddle,medium
23,73000,RENT,0,EDUCATION,D,10000,14.11,1,0.14,N,3,SMALLYOUNG,middle,medium
23,85000,RENT,7,MEDICAL,B,10000,11.89,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
26,86000,RENT,4,EDUCATION,C,10000,13.49,0,0.12,N,3,SMALLYOUNG,highmiddle,medium
22,87000,RENT,4,EDUCATION,B,10000,11.26,0,0.11,N,3,SMALLYOUNG,highmiddle,medium
23,76000,OWN,3,EDUCATION,B,18000,10.99,0,0.24,N,2,SMALLYOUNG,highmiddle,very large
24,75996,RENT,1,DEBTCONSOLIDATION,E,10000,16.0,1,0.13,N,2,SMALLYOUNG,highmiddle,medium
26,88000,RENT,10,VENTURE,B,30003,12.69,0,0.11,N,2,SMALLYOUNG,highmiddle,medium
23,59500,MORTGAGE,1,MEDICAL,B,20000,11.83,1,0.29,N,4,SMALLYOUNG,middle,very large
22,70000,MORTGAGE,1,DEBTCONSOLIDATION,C,25000,13.79,1,0.36,N,3,SMALLYOUNG,middle,very large
23,90000,RENT,7,EDUCATION,B,32612,12.69,0,0.11,N,4,SMALLYOUNG,highmiddle,medium
25,70000,MORTGAGE,4,PERSONAL,C,15000,13.16,1,0.21,Y,3,SMALLYOUNG,middle,large
26,76160,MORTGAGE,10,EDUCATION,A,7400,7.51,0,0.1,N,2,SMALLYOUNG,highmiddle,medium
