person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
22,74000,MORTGAGE,3,PERSONAL,B,10000,11.83,1,0.14,N,3,SMALLYOUNG,middle,medium
21,38000,RENT,5,EDUCATION,B,12000,10.37,1,0.32,N,4,SMALLYOUNG,lowmiddle,large
24,38000,RENT,2,PERSONAL,C,12000,13.23,1,0.32,Y,3,SMALLYOUNG,lowmiddle,large
23,1110655,MORTGAGE,7,DEBTCONSOLIDATION,A,10000,7.74,0,0.13,N,3,SMALLYOUNG,highmiddle,medium
24,38000,RENT,0,VENTURE,B,12000,11.89,1,0.32,N,3,SMALLYOUNG,lowmiddle,large
22,80000,MORTGAGE,3,DEBTCONSOLIDATION,A,6000,7.4,0,0.07,N,3,SMALLYOUNG,highmiddle,medium
24,4783027,RENT,0,EDUCATION,C,12000,11.34,1,0.32,N,3,SMALLYOUNG,lowmiddle,large
25,80000,MORTGAGE,4,MEDICAL,A,6000,7.74,0,0.07,N,4,SMALLYOUNG,highmiddle,medium
24,38001,RENT,4,DEBTCONSOLIDATION,A,12000,6.17,1,0.32,N,3,SMALLYOUNG,lowmiddle,large
25,606671,MORTGAGE,10,EDUCATION,D,25000,15.31,0,0.31,N,2,SMALLYOUNG,highmiddle,very large
24,5265110,MORTGAGE,0,PERSONAL,A,6000,8.59,0,0.07,N,4,SMALLYOUNG,highmiddle,medium
25,80000,OWN,6,EDUCATION,B,25000,11.48,0,0.31,N,4,SMALLYOUNG,highmiddle,very large
22,38004,RENT,5,EDUCATION,B,12000,10.75,1,0.32,N,3,SMALLYOUNG,lowmiddle,large
25,3167103,RENT,3,MEDICAL,D,12000,14.96,1,0.37,Y,3,SMALLYOUNG,lowmiddle,large
24,1239011,OWN,0,VENTURE,A,5500,8.94,0,0.07,N,2,SMALLYOUNG,highmiddle,medium
26,80000,MORTGAGE,6,PERSONAL,B,15000,12.53,0,0.19,N,3,SMALLYOUNG,highmiddle,large
25,3656701,RENT,9,MEDICAL,B,12000,11.71,1,0.31,N,2,SMALLYOUNG,lowmiddle,large
23,80000,MORTGAGE,7,PERSONAL,B,8500,11.14,0,0.11,N,2,SMALLYOUNG,highmiddle,medium
23,5495151,MORTGAGE,4,HOMEIMPROVEMENT,B,25000,12.18,1,0.34,N,2,SMALLYOUNG,middle,very large
26,4498160,RENT,0,EDUCATION,A,12000,8.9,1,0.31,N,4,SMALLYOUNG,lowmiddle,large
26,80000,OWN,5,PERSONAL,C,7000,13.22,0,0.09,Y,2,SMALLYOUNG,highmiddle,medium
25,5455147,MORTGAGE,2,EDUCATION,B,22000,11.48,0,0.28,N,3,SMALLYOUNG,highmiddle,very large
25,3751192,OWN,2,VENTURE,A,12000,8.94,0,0.3,N,3,SMALLYOUNG,lowmiddle,large
26,38400,RENT,0,MEDICAL,A,12000,5.99,1,0.31,N,2,SMALLYOUNG,lowmiddle,large
25,1356580,RENT,3,MEDICAL,B,12000,10.38,1,0.31,N,4,SMALLYOUNG,lowmiddle,large
22,3256166,MORTGAGE,0,EDUCATION,B,15000,11.48,0,0.19,N,3,SMALLYOUNG,highmiddle,large
23,861410,RENT,1,EDUCATION,B,12000,10.99,1,0.31,N,4,SMALLYOUNG,lowmiddle,large
22,5723846,RENT,1,EDUCATION,B,12000,11.11,1,0.31,N,3,SMALLYOUNG,lowmiddle,large
26,3083724,MORTGAGE,5,VENTURE,A,3000,8.0,0,0.04,N,4,SMALLYOUNG,highmiddle,small
23,39000,RENT,7,MEDICAL,B,12000,10.83,1,0.31,N,3,SMALLYOUNG,lowmiddle,large
24,39996,OWN,0,VENTURE,A,3000,7.37,0,0.08,N,4,SMALLYOUNG,lowmiddle,small
25,1048766,RENT,2,MEDICAL,B,12000,10.99,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
23,80000,MORTGAGE,5,VENTURE,E,8000,15.68,0,0.1,N,4,SMALLYOUNG,highmiddle,medium
25,4239755,RENT,8,VENTURE,A,12000,5.79,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
23,80000,MORTGAGE,7,EDUCATION,B,17000,12.21,0,0.21,N,2,SMALLYOUNG,highmiddle,very large
22,74000,MORTGAGE,4,PERSONAL,D,15000,15.05,1,0.2,N,3,SMALLYOUNG,middle,large
21,39900,RENT,0,VENTURE,A,12000,7.9,0,0.3,N,3,SMALLYOUNG,lowmiddle,large
25,39900,RENT,8,EDUCATION,B,12000,9.88,0,0.3,N,4,SMALLYOUNG,lowmiddle,large
26,74000,MORTGAGE,4,EDUCATION,B,7500,10.08,1,0.1,N,4,SMALLYOUNG,middle,medium
24,80000,MORTGAGE,8,EDUCATION,A,7500,8.63,0,0.09,N,4,SMALLYOUNG,highmiddle,medium
24,5625165,RENT,8,DEBTCONSOLIDATION,B,12000,12.69,0,0.3,N,3,SMALLYOUNG,lowmiddle,large
22,80000,MORTGAGE,0,DEBTCONSOLIDATION,A,10000,8.32,0,0.13,N,2,SMALLYOUNG,highmiddle,medium
23,2718095,RENT,6,PERSONAL,B,12000,9.63,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
24,2786831,OWN,8,MEDICAL,B,20000,9.51,0,0.25,N,2,SMALLYOUNG,highmiddle,very large
22,74000,MORTGAGE,1,VENTURE,E,25000,14.38,1,0.34,Y,3,SMALLYOUNG,middle,very large
24,4281977,RENT,6,MEDICAL,C,12000,13.49,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
24,80004,OWN,3,HOMEIMPROVEMENT,C,2425,15.27,0,0.03,Y,4,SMALLYOUNG,highmiddle,small
25,3784150,MORTGAGE,0,DEBTCONSOLIDATION,A,3600,7.49,0,0.04,N,4,SMALLYOUNG,highmiddle,small
24,80004,MORTGAGE,8,HOMEIMPROVEMENT,A,6000,6.17,0,0.07,N,3,SMALLYOUNG,highmiddle,medium
24,3948661,MORTGAGE,7,DEBTCONSOLIDATION,D,25000,15.57,1,0.34,Y,3,SMALLYOUNG,middle,very large
26,40000,RENT,0,DEBTCONSOLIDATION,B,12000,9.99,0,0.3,N,3,SMALLYOUNG,lowmiddle,large
24,80004,OWN,8,HOMEIMPROVEMENT,B,25000,10.36,0,0.31,N,3,SMALLYOUNG,highmiddle,very large
26,40000,RENT,2,MEDICAL,A,12000,7.51,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
26,2687778,MORTGAGE,4,PERSONAL,B,15000,11.86,0,0.19,N,3,SMALLYOUNG,highmiddle,large
22,4298257,RENT,2,DEBTCONSOLIDATION,B,12000,10.99,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
26,40000,RENT,2,MEDICAL,A,12000,7.88,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
23,80004,MORTGAGE,2,VENTURE,B,19000,10.62,0,0.24,N,2,SMALLYOUNG,highmiddle,very large
22,40000,RENT,1,DEBTCONSOLIDATION,C,12000,13.22,0,0.3,N,4,SMALLYOUNG,lowmiddle,large
26,80004,MORTGAGE,0,HOMEIMPROVEMENT,A,6000,8.0,0,0.07,N,4,SMALLYOUNG,highmiddle,medium
23,40000,RENT,2,DEBTCONSOLIDATION,B,12000,12.18,0,0.3,N,4,SMALLYOUNG,lowmiddle,large
26,40000,RENT,1,PERSONAL,B,12000,11.58,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
22,1262849,RENT,3,EDUCATION,B,12000,11.89,0,0.3,N,3,SMALLYOUNG,lowmiddle,large
24,3054674,MORTGAGE,8,VENTURE,A,6000,8.63,0,0.07,N,4,SMALLYOUNG,highmiddle,medium
23,4329554,RENT,7,MEDICAL,B,12000,9.91,0,0.3,N,2,SMALLYOUNG,lowmiddle,large
22,2222835,MORTGAGE,6,EDUCATION,B,27525,10.74,0,0.34,N,3,SMALLYOUNG,highmiddle,very large
25,80140,MORTGAGE,4,DEBTCONSOLIDATION,B,11300,10.37,0,0.14,N,2,SMALLYOUNG,highmiddle,large
23,4514654,OWN,2,VENTURE,B,30000,9.91,0,0.37,N,3,SMALLYOUNG,highmiddle,very large
25,80208,MORTGAGE,1,HOMEIMPROVEMENT,A,4000,5.42,0,0.05,N,4,SMALLYOUNG,highmiddle,small
22,4273110,RENT,0,DEBTCONSOLIDATION,C,12000,14.27,0,0.3,N,3,SMALLYOUNG,lowmiddle,large
22,80340,OWN,2,EDUCATION,A,7000,7.14,0,0.09,N,3,SMALLYOUNG,highmiddle,medium
25,1740007,RENT,6,DEBTCONSOLIDATION,B,12000,11.71,0,0.29,N,3,SMALLYOUNG,lowmiddle,large
25,80400,MORTGAGE,9,DEBTCONSOLIDATION,A,1000,5.42,0,0.01,N,3,SMALLYOUNG,highmiddle,small
25,80400,MORTGAGE,10,VENTURE,D,25000,17.49,0,0.31,Y,4,SMALLYOUNG,highmiddle,very large
24,80400,MORTGAGE,5,VENTURE,A,12000,5.79,0,0.15,N,3,SMALLYOUNG,highmiddle,large
24,3838668,RENT,2,PERSONAL,B,12000,9.91,1,0.33,N,3,SMALLYOUNG,lowmiddle,large
23,42000,RENT,4,EDUCATION,C,12000,13.49,0,0.29,N,2,SMALLYOUNG,lowmiddle,large
25,2045441,RENT,2,EDUCATION,A,12000,7.9,0,0.29,N,4,SMALLYOUNG,lowmiddle,large
22,5443519,MORTGAGE,6,EDUCATION,A,5000,8.49,1,0.07,N,4,SMALLYOUNG,middle,small
26,80500,MORTGAGE,3,VENTURE,D,24000,17.58,0,0.3,Y,3,SMALLYOUNG,highmiddle,very large
23,42000,RENT,2,EDUCATION,B,12000,10.65,0,0.29,N,4,SMALLYOUNG,lowmiddle,large
26,42000,RENT,3,VENTURE,A,12000,8.49,0,0.29,N,3,SMALLYOUNG,lowmiddle,large
26,80500,MORTGAGE,9,HOMEIMPROVEMENT,B,11000,12.53,0,0.14,N,3,SMALLYOUNG,highmiddle,large
22,74500,MORTGAGE,6,DEBTCONSOLIDATION,D,7500,13.17,1,0.1,N,2,SMALLYOUNG,middle,medium
24,74600,MORTGAGE,3,DEBTCONSOLIDATION,E,20000,17.51,1,0.27,N,3,SMALLYOUNG,middle,very large
24,42000,RENT,0,VENTURE,A,12000,7.66,0,0.29,N,4,SMALLYOUNG,lowmiddle,large
24,1246389,MORTGAGE,1,DEBTCONSOLIDATION,C,16000,13.22,0,0.2,Y,2,SMALLYOUNG,highmiddle,very large
26,80730,MORTGAGE,7,HOMEIMPROVEMENT,A,9600,7.29,0,0.12,N,2,SMALLYOUNG,highmiddle,medium
21,42000,RENT,0,EDUCATION,C,12000,13.23,0,0.29,N,2,SMALLYOUNG,lowmiddle,large
23,1813249,OWN,0,MEDICAL,D,15000,15.65,0,0.19,N,2,SMALLYOUNG,highmiddle,large
22,81000,MORTGAGE,5,EDUCATION,B,9100,12.42,0,0.11,N,3,SMALLYOUNG,highmiddle,medium
25,756170,RENT,1,DEBTCONSOLIDATION,B,12000,12.69,0,0.28,N,3,SMALLYOUNG,lowmiddle,large
26,81000,MORTGAGE,10,DEBTCONSOLIDATION,A,10750,8.49,0,0.13,N,2,SMALLYOUNG,highmiddle,large
23,3195459,RENT,3,EDUCATION,C,12000,13.35,0,0.28,N,3,SMALLYOUNG,lowmiddle,large
24,42500,RENT,9,PERSONAL,B,12000,11.36,0,0.28,N,2,SMALLYOUNG,lowmiddle,large
25,42900,RENT,5,EDUCATION,A,12000,8.9,0,0.28,N,2,SMALLYOUNG,lowmiddle,large
25,3577637,RENT,1,VENTURE,C,12000,13.16,0,0.28,Y,2,SMALLYOUNG,lowmiddle,large
22,75000,MORTGAGE,6,VENTURE,D,25000,15.57,1,0.33,Y,4,SMALLYOUNG,middle,very large
23,5791609,MORTGAGE,8,PERSONAL,B,10000,8.88,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
26,81000,MORTGAGE,6,MEDICAL,B,5000,10.75,0,0.06,N,3,SMALLYOUNG,highmiddle,small
22,4886951,MORTGAGE,5,EDUCATION,A,6600,7.88,0,0.08,N,4,SMALLYOUNG,highmiddle,medium
24,43200,RENT,5,VENTURE,B,12000,10.36,0,0.28,N,4,SMALLYOUNG,lowmiddle,large
24,4982075,MORTGAGE,8,HOMEIMPROVEMENT,B,20000,11.49,0,0.25,N,4,SMALLYOUNG,highmiddle,very large
26,43680,RENT,0,PERSONAL,B,12000,10.37,0,0.27,N,2,SMALLYOUNG,lowmiddle,large
22,81000,MORTGAGE,6,EDUCATION,B,24000,9.88,0,0.3,N,2,SMALLYOUNG,highmiddle,very large
25,845604,RENT,9,MEDICAL,E,12000,16.45,0,0.27,Y,4,SMALLYOUNG,lowmiddle,large
22,1924984,RENT,7,VENTURE,D,12000,13.24,0,0.27,Y,2,SMALLYOUNG,lowmiddle,large
23,2764777,RENT,1,EDUCATION,C,12000,14.79,0,0.27,N,4,SMALLYOUNG,lowmiddle,large
22,3842623,OWN,2,EDUCATION,D,10000,15.31,0,0.12,N,3,SMALLYOUNG,highmiddle,medium
22,44412,RENT,3,PERSONAL,C,12000,13.11,0,0.27,Y,2,SMALLYOUNG,lowmiddle,large
24,659251,MORTGAGE,0,DEBTCONSOLIDATION,B,15000,12.18,0,0.19,N,4,SMALLYOUNG,highmiddle,large
25,5219427,MORTGAGE,2,MEDICAL,B,5200,10.95,0,0.06,N,2,SMALLYOUNG,highmiddle,medium
21,4479627,OWN,0,EDUCATION,C,8400,12.53,0,0.1,Y,3,SMALLYOUNG,highmiddle,medium
23,45000,RENT,4,EDUCATION,B,12000,12.69,0,0.27,N,4,SMALLYOUNG,lowmiddle,large
23,81120,MORTGAGE,3,PERSONAL,B,15000,10.25,0,0.18,N,4,SMALLYOUNG,highmiddle,large
25,39000,OWN,2,HOMEIMPROVEMENT,D,4400,14.84,0,0.11,N,2,SMALLYOUNG,lowmiddle,small
22,1018253,RENT,6,EDUCATION,A,12000,6.62,0,0.27,N,2,SMALLYOUNG,lowmiddle,large
26,81204,MORTGAGE,1,EDUCATION,B,9100,10.95,0,0.11,N,4,SMALLYOUNG,highmiddle,medium
26,4343234,MORTGAGE,4,HOMEIMPROVEMENT,A,6000,7.9,0,0.07,N,4,SMALLYOUNG,highmiddle,medium
25,265761,OWN,3,MEDICAL,B,3600,11.86,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
25,2302107,OWN,0,MEDICAL,C,8500,14.35,0,0.22,N,3,SMALLYOUNG,lowmiddle,medium
23,2361383,MORTGAGE,4,DEBTCONSOLIDATION,B,15000,10.0,0,0.18,N,4,SMALLYOUNG,highmiddle,large
22,81500,MORTGAGE,0,EDUCATION,A,7575,6.54,0,0.09,N,3,SMALLYOUNG,highmiddle,medium
22,81500,MORTGAGE,6,PERSONAL,A,20000,6.54,0,0.25,N,2,SMALLYOUNG,highmiddle,very large
23,39000,OWN,7,MEDICAL,B,3000,10.62,0,0.08,N,2,SMALLYOUNG,lowmiddle,small
23,81504,MORTGAGE,6,DEBTCONSOLIDATION,A,2400,6.92,0,0.03,N,4,SMALLYOUNG,highmiddle,small
26,138071,MORTGAGE,1,DEBTCONSOLIDATION,B,7200,11.99,0,0.09,N,3,SMALLYOUNG,highmiddle,medium
23,81600,MORTGAGE,7,DEBTCONSOLIDATION,A,9000,7.49,0,0.11,N,4,SMALLYOUNG,highmiddle,medium
21,81600,MORTGAGE,6,EDUCATION,A,14400,6.92,0,0.18,N,4,SMALLYOUNG,highmiddle,large
25,3005893,MORTGAGE,9,EDUCATION,C,13000,13.23,0,0.16,Y,4,SMALLYOUNG,highmiddle,large
22,1849621,MORTGAGE,6,PERSONAL,A,1300,6.39,0,0.02,N,3,SMALLYOUNG,highmiddle,small
24,5171597,RENT,1,VENTURE,B,12000,10.99,0,0.27,N,3,SMALLYOUNG,lowmiddle,large
25,81600,MORTGAGE,10,HOMEIMPROVEMENT,B,20000,12.18,0,0.25,N,2,SMALLYOUNG,highmiddle,very large
23,45000,RENT,2,PERSONAL,A,12000,5.79,0,0.27,N,3,SMALLYOUNG,lowmiddle,large
25,45000,RENT,0,MEDICAL,A,12000,7.66,0,0.27,N,4,SMALLYOUNG,lowmiddle,large
22,3338515,MORTGAGE,6,EDUCATION,A,2500,6.39,0,0.03,N,2,SMALLYOUNG,highmiddle,small
25,5752559,RENT,9,DEBTCONSOLIDATION,B,12000,9.62,0,0.27,N,3,SMALLYOUNG,lowmiddle,large
23,5105978,RENT,2,PERSONAL,B,12000,11.83,0,0.27,N,4,SMALLYOUNG,lowmiddle,large
22,81996,MORTGAGE,7,EDUCATION,C,7000,14.72,0,0.09,N,4,SMALLYOUNG,highmiddle,medium
24,81996,MORTGAGE,4,EDUCATION,A,14000,7.88,0,0.17,N,3,SMALLYOUNG,highmiddle,large
21,4165635,RENT,0,EDUCATION,C,12000,11.97,0,0.27,N,3,SMALLYOUNG,lowmiddle,large
26,2234659,MORTGAGE,7,VENTURE,B,7000,12.42,0,0.09,N,3,SMALLYOUNG,highmiddle,medium
24,82000,OWN,8,EDUCATION,C,25000,15.27,0,0.3,Y,3,SMALLYOUNG,highmiddle,very large
21,4360437,RENT,1,MEDICAL,B,12000,11.49,0,0.27,N,3,SMALLYOUNG,lowmiddle,large
24,4585618,RENT,0,MEDICAL,A,12000,7.51,0,0.27,N,4,SMALLYOUNG,lowmiddle,large
25,45600,RENT,5,MEDICAL,C,12000,13.23,0,0.26,N,4,SMALLYOUNG,lowmiddle,large
21,5359773,RENT,0,PERSONAL,D,12000,16.07,1,0.3,Y,2,SMALLYOUNG,lowmiddle,large
26,2935784,RENT,5,EDUCATION,D,12000,14.84,0,0.26,N,3,SMALLYOUNG,lowmiddle,large
26,45900,RENT,0,PERSONAL,B,12000,10.39,0,0.26,N,3,SMALLYOUNG,lowmiddle,large
26,82000,MORTGAGE,5,EDUCATION,C,1000,14.27,0,0.01,Y,2,SMALLYOUNG,highmiddle,small
26,82000,MORTGAGE,5,PERSONAL,A,19075,7.9,0,0.23,N,2,SMALLYOUNG,highmiddle,very large
23,4299832,MORTGAGE,5,PERSONAL,D,5000,16.77,0,0.06,Y,3,SMALLYOUNG,highmiddle,small
24,717024,RENT,3,EDUCATION,E,12000,15.68,0,0.26,Y,3,SMALLYOUNG,lowmiddle,large
22,46000,RENT,3,EDUCATION,B,12000,11.71,0,0.26,N,3,SMALLYOUNG,lowmiddle,large
25,46000,RENT,9,PERSONAL,A,12000,5.42,0,0.26,N,3,SMALLYOUNG,lowmiddle,large
26,1896194,MORTGAGE,10,PERSONAL,A,3200,5.99,0,0.04,N,3,SMALLYOUNG,highmiddle,small
22,5894030,RENT,0,VENTURE,C,12000,12.68,0,0.26,Y,3,SMALLYOUNG,lowmiddle,large
22,1716428,RENT,1,MEDICAL,C,12000,12.84,0,0.26,N,3,SMALLYOUNG,lowmiddle,large
21,46800,RENT,3,PERSONAL,D,12000,15.21,0,0.26,Y,3,SMALLYOUNG,lowmiddle,large
25,1367520,MORTGAGE,3,HOMEIMPROVEMENT,B,15000,10.37,0,0.18,N,2,SMALLYOUNG,highmiddle,large
25,3965406,RENT,2,MEDICAL,C,12000,15.96,0,0.26,Y,2,SMALLYOUNG,lowmiddle,large
23,2932250,MORTGAGE,5,PERSONAL,B,9600,10.0,0,0.12,N,2,SMALLYOUNG,highmiddle,medium
22,3602131,RENT,6,DEBTCONSOLIDATION,A,12000,6.03,0,0.26,N,3,SMALLYOUNG,lowmiddle,large
25,47000,RENT,3,MEDICAL,B,12000,10.37,0,0.26,N,2,SMALLYOUNG,lowmiddle,large
22,82000,MORTGAGE,6,EDUCATION,B,10750,9.25,0,0.13,N,2,SMALLYOUNG,highmiddle,large
24,82000,MORTGAGE,2,PERSONAL,A,8000,5.79,0,0.1,N,3,SMALLYOUNG,highmiddle,medium
24,82000,MORTGAGE,2,MEDICAL,A,20000,6.54,0,0.24,N,4,SMALLYOUNG,highmiddle,very large
23,5247925,MORTGAGE,8,DEBTCONSOLIDATION,B,6000,11.49,1,0.08,N,2,SMALLYOUNG,highmiddle,medium
23,4804557,RENT,7,MEDICAL,B,12000,12.69,0,0.25,N,4,SMALLYOUNG,lowmiddle,large
23,48000,RENT,3,PERSONAL,A,12000,6.03,0,0.25,N,2,SMALLYOUNG,lowmiddle,large
24,82000,MORTGAGE,8,PERSONAL,A,6000,6.76,0,0.07,N,3,SMALLYOUNG,highmiddle,medium
24,910312,RENT,8,PERSONAL,D,12000,16.77,0,0.25,Y,3,SMALLYOUNG,lowmiddle,large
25,1849187,RENT,0,MEDICAL,C,12000,13.49,0,0.25,Y,2,SMALLYOUNG,lowmiddle,large
22,5186883,MORTGAGE,5,EDUCATION,B,20000,9.88,0,0.24,N,4,SMALLYOUNG,highmiddle,very large
22,42000,RENT,2,MEDICAL,D,12000,15.65,1,0.29,Y,3,SMALLYOUNG,lowmiddle,large
22,1781581,MORTGAGE,6,DEBTCONSOLIDATION,C,10000,12.87,0,0.12,Y,2,SMALLYOUNG,highmiddle,medium
26,82000,MORTGAGE,1,HOMEIMPROVEMENT,C,20000,13.57,0,0.24,N,2,SMALLYOUNG,highmiddle,very large
26,940663,MORTGAGE,10,DEBTCONSOLIDATION,E,7200,16.35,1,0.09,Y,2,SMALLYOUNG,highmiddle,medium
24,4190995,OTHER,2,PERSONAL,A,14700,9.63,0,0.18,N,3,SMALLYOUNG,highmiddle,large
26,2932621,RENT,0,MEDICAL,C,12000,11.66,0,0.25,N,3,SMALLYOUNG,lowmiddle,large
26,3544407,MORTGAGE,2,PERSONAL,D,4500,15.05,0,0.05,Y,4,SMALLYOUNG,highmiddle,small
26,4469691,MORTGAGE,1,VENTURE,C,5000,13.47,0,0.06,Y,2,SMALLYOUNG,highmiddle,small
22,82000,MORTGAGE,3,PERSONAL,B,8300,11.46,0,0.1,N,3,SMALLYOUNG,highmiddle,medium
25,5485668,MORTGAGE,2,HOMEIMPROVEMENT,E,10000,14.93,0,0.12,N,3,SMALLYOUNG,highmiddle,medium
25,2381215,MORTGAGE,7,PERSONAL,C,7500,12.72,0,0.09,N,4,SMALLYOUNG,highmiddle,medium
24,82000,MORTGAGE,1,EDUCATION,A,7500,8.32,0,0.09,N,3,SMALLYOUNG,highmiddle,medium
25,48074,RENT,4,EDUCATION,C,12000,13.85,0,0.25,Y,4,SMALLYOUNG,lowmiddle,large
24,76000,MORTGAGE,9,DEBTCONSOLIDATION,D,7000,12.92,1,0.09,N,3,SMALLYOUNG,highmiddle,medium
26,60000,RENT,5,HOMEIMPROVEMENT,B,12000,10.65,0,0.2,N,3,SMALLYOUNG,middle,large
21,3420105,RENT,0,PERSONAL,A,12000,7.51,0,0.2,N,3,SMALLYOUNG,middle,large
23,54000,RENT,0,DEBTCONSOLIDATION,B,12000,12.42,1,0.22,N,2,SMALLYOUNG,middle,large
25,5724979,MORTGAGE,6,DEBTCONSOLIDATION,C,9750,14.27,1,0.13,Y,3,SMALLYOUNG,highmiddle,medium
23,60000,RENT,2,DEBTCONSOLIDATION,B,12000,12.69,0,0.2,N,2,SMALLYOUNG,middle,large
26,82305,MORTGAGE,10,DEBTCONSOLIDATION,A,18600,6.99,0,0.23,N,2,SMALLYOUNG,highmiddle,very large
23,60000,RENT,4,MEDICAL,A,12000,6.03,0,0.2,N,3,SMALLYOUNG,middle,large
26,60000,RENT,5,DEBTCONSOLIDATION,A,12000,6.62,0,0.2,N,2,SMALLYOUNG,middle,large
25,4659488,RENT,9,EDUCATION,A,12000,7.9,0,0.2,N,2,SMALLYOUNG,middle,large
23,82500,MORTGAGE,0,EDUCATION,A,5000,8.49,0,0.06,N,4,SMALLYOUNG,highmiddle,small
24,1622370,OWN,8,VENTURE,A,10000,5.79,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
23,65025,MORTGAGE,7,MEDICAL,C,16000,14.35,1,0.21,N,3,SMALLYOUNG,middle,very large
24,60000,RENT,4,EDUCATION,A,12000,8.9,0,0.2,N,4,SMALLYOUNG,middle,large
24,60000,RENT,4,EDUCATION,B,12000,9.99,0,0.2,N,4,SMALLYOUNG,middle,large
24,60000,RENT,1,EDUCATION,B,12000,10.99,0,0.2,N,4,SMALLYOUNG,middle,large
22,1917938,MORTGAGE,3,MEDICAL,A,14400,9.32,0,0.17,N,3,SMALLYOUNG,highmiddle,large
22,60000,RENT,2,MEDICAL,B,12000,10.37,0,0.2,N,3,SMALLYOUNG,middle,large
24,60000,RENT,1,DEBTCONSOLIDATION,B,12000,10.36,0,0.2,N,3,SMALLYOUNG,middle,large
23,54000,RENT,3,DEBTCONSOLIDATION,C,12000,12.98,1,0.22,Y,3,SMALLYOUNG,middle,large
25,60000,RENT,3,VENTURE,A,12000,5.42,0,0.2,N,3,SMALLYOUNG,middle,large
25,82729,OWN,8,VENTURE,A,4800,6.17,0,0.06,N,3,SMALLYOUNG,highmiddle,small
25,1271464,RENT,0,VENTURE,B,12000,11.86,0,0.2,N,4,SMALLYOUNG,middle,large
23,2039325,RENT,0,PERSONAL,A,12000,7.88,0,0.2,N,2,SMALLYOUNG,middle,large
22,355312,RENT,2,EDUCATION,B,12000,10.99,0,0.2,N,2,SMALLYOUNG,middle,large
26,3534312,RENT,1,PERSONAL,B,12000,10.62,0,0.2,N,4,SMALLYOUNG,middle,large
22,4357488,MORTGAGE,6,DEBTCONSOLIDATION,B,5500,11.99,0,0.07,N,4,SMALLYOUNG,highmiddle,medium
26,5958943,RENT,0,HOMEIMPROVEMENT,C,12000,12.87,0,0.2,Y,4,SMALLYOUNG,middle,large
25,60000,RENT,3,PERSONAL,C,12000,14.26,0,0.2,N,4,SMALLYOUNG,middle,large
21,3462894,MORTGAGE,3,VENTURE,A,14000,8.49,0,0.17,N,2,SMALLYOUNG,highmiddle,large
24,60000,RENT,5,MEDICAL,A,12000,9.63,0,0.2,N,2,SMALLYOUNG,middle,large
25,3160520,RENT,9,EDUCATION,B,12000,12.21,0,0.2,N,3,SMALLYOUNG,middle,large
24,5463368,RENT,0,PERSONAL,B,12000,12.21,0,0.2,N,2,SMALLYOUNG,middle,large
25,4783150,MORTGAGE,9,HOMEIMPROVEMENT,B,13000,10.99,0,0.16,N,2,SMALLYOUNG,highmiddle,large
24,83000,MORTGAGE,6,HOMEIMPROVEMENT,A,10400,5.79,0,0.13,N,3,SMALLYOUNG,highmiddle,large
23,1804956,MORTGAGE,0,VENTURE,D,20000,14.54,0,0.24,Y,4,SMALLYOUNG,highmiddle,very large
23,2545865,MORTGAGE,7,DEBTCONSOLIDATION,A,10000,7.66,0,0.12,N,4,SMALLYOUNG,highmiddle,medium
22,60000,RENT,0,EDUCATION,C,12000,13.47,0,0.2,Y,3,SMALLYOUNG,middle,large
23,60000,RENT,3,PERSONAL,A,12000,9.63,0,0.2,N,2,SMALLYOUNG,middle,large
24,83000,MORTGAGE,6,MEDICAL,A,15000,6.91,0,0.18,N,4,SMALLYOUNG,highmiddle,large
22,38272,OWN,6,MEDICAL,B,4800,9.99,0,0.13,N,2,SMALLYOUNG,lowmiddle,small
23,3745221,MORTGAGE,7,EDUCATION,B,1500,11.12,0,0.02,N,2,SMALLYOUNG,highmiddle,small
22,936119,OWN,6,DEBTCONSOLIDATION,D,25000,15.95,0,0.3,Y,4,SMALLYOUNG,highmiddle,very large
24,5769002,RENT,9,EDUCATION,D,12000,16.49,0,0.2,N,2,SMALLYOUNG,middle,large
26,5448054,MORTGAGE,2,MEDICAL,B,25000,10.99,0,0.3,N,3,SMALLYOUNG,highmiddle,very large
21,662565,MORTGAGE,5,VENTURE,C,7000,12.73,0,0.08,Y,2,SMALLYOUNG,highmiddle,medium
26,5392576,MORTGAGE,1,PERSONAL,B,17000,10.25,0,0.2,N,3,SMALLYOUNG,highmiddle,very large
21,5467314,MORTGAGE,4,MEDICAL,A,8500,8.0,0,0.1,N,4,SMALLYOUNG,highmiddle,medium
