person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
30,61400,RENT,4,VENTURE,C,6000,15.96,0,0.1,N,9,YOUNG,middle,medium
33,61500,RENT,7,EDUCATION,A,6000,5.79,0,0.1,N,10,YOUNG,middle,medium
34,62000,RENT,1,HOMEIMPROVEMENT,A,6000,7.49,0,0.1937514284154209,N,9,YOUNG,middle,medium
32,22800,RENT,1,VENTURE,D,7125,15.28,1,0.31,N,5,YOUNG,low,medium
32,52000,RENT,0,PERSONAL,A,7125,7.49,0,0.0752883985433497,N,10,YOUNG,middle,medium
31,50000,MORTGAGE,1,DEBTCONSOLIDATION,A,12000,7.88,0,0.24,N,6,YOUNG,lowmiddle,large
30,50000,OWN,4,VENTURE,C,3000,14.22,0,0.1475851089568023,Y,10,YOUNG,lowmiddle,small
27,41200,RENT,1,MEDICAL,A,7100,7.88,0,0.1994921922069307,N,10,YOUNG,lowmiddle,medium
31,50000,MORTGAGE,5,VENTURE,A,2000,6.39,0,0.2499467583409732,N,7,YOUNG,lowmiddle,small
35,25200,RENT,2,DEBTCONSOLIDATION,C,7050,12.23,0,0.28,Y,7,YOUNG,lowmiddle,medium
35,80000,RENT,0,DEBTCONSOLIDATION,B,7050,8.88,0,0.6850585431004412,N,5,YOUNG,highmiddle,medium
31,50000,MORTGAGE,2,DEBTCONSOLIDATION,B,5000,10.62,0,0.527731815359656,N,10,YOUNG,lowmiddle,small
31,50000,OWN,1,HOMEIMPROVEMENT,C,16000,13.85,0,0.32,N,6,YOUNG,lowmiddle,very large
27,20000,RENT,1,PERSONAL,A,7025,5.42,1,0.35,N,9,YOUNG,low,medium
31,13000,RENT,6,HOMEIMPROVEMENT,B,7000,9.62,1,0.3573520224933562,N,9,YOUNG,low,medium
29,14400,RENT,2,PERSONAL,C,7000,12.84,1,0.6644369958375155,N,5,YOUNG,low,medium
30,14500,RENT,15,DEBTCONSOLIDATION,A,7000,6.76,1,0.48,N,5,YOUNG,low,medium
27,15000,RENT,1,HOMEIMPROVEMENT,B,7000,12.21,1,0.47,N,10,YOUNG,low,medium
27,50000,MORTGAGE,2,HOMEIMPROVEMENT,C,10750,13.48,0,0.009740468242691877,N,5,YOUNG,lowmiddle,large
34,50000,MORTGAGE,18,EDUCATION,A,6000,7.14,0,0.134276697263478,N,8,YOUNG,lowmiddle,medium
29,50000,MORTGAGE,9,MEDICAL,A,10000,7.88,0,0.8147878439480704,N,8,YOUNG,lowmiddle,medium
29,18000,RENT,5,VENTURE,B,7000,10.99,1,0.5000207138430695,N,5,YOUNG,low,medium
27,50000,MORTGAGE,3,VENTURE,B,15000,9.88,0,0.3,N,8,YOUNG,lowmiddle,large
33,20244,RENT,0,DEBTCONSOLIDATION,B,7000,9.45,1,0.35,N,8,YOUNG,low,medium
29,21000,RENT,7,MEDICAL,C,7000,13.72,1,0.3709348020723535,N,10,YOUNG,low,medium
32,50000,MORTGAGE,0,MEDICAL,A,5000,8.59,0,0.1,N,9,YOUNG,lowmiddle,small
27,23400,RENT,5,EDUCATION,D,7000,15.7,1,0.6818185946839473,Y,5,YOUNG,low,medium
31,24000,RENT,0,MEDICAL,A,7000,7.51,0,0.7744970553750075,N,7,YOUNG,low,medium
27,24000,RENT,4,DEBTCONSOLIDATION,B,7000,10.75,0,0.29,N,10,YOUNG,low,medium
28,24996,RENT,2,DEBTCONSOLIDATION,C,7000,12.53,0,0.28,N,8,YOUNG,low,medium
27,50000,OWN,8,EDUCATION,D,4500,14.61,0,0.09,N,6,YOUNG,lowmiddle,small
27,25000,RENT,0,MEDICAL,A,7000,8.9,0,0.4823717186740651,N,10,YOUNG,low,medium
28,25000,RENT,0,VENTURE,A,7000,6.92,0,0.0938273272628795,N,6,YOUNG,low,medium
28,50000,MORTGAGE,8,EDUCATION,A,7000,8.59,0,0.14,N,9,YOUNG,lowmiddle,medium
29,63000,RENT,4,PERSONAL,A,6000,7.51,0,0.7726837222701672,N,7,YOUNG,middle,medium
28,50000,MORTGAGE,3,DEBTCONSOLIDATION,A,5000,7.74,0,0.1,N,6,YOUNG,lowmiddle,small
27,65000,RENT,11,HOMEIMPROVEMENT,C,6000,14.65,0,0.09,Y,7,YOUNG,middle,medium
31,65000,RENT,9,VENTURE,A,6000,6.99,0,0.6802580492886586,N,10,YOUNG,middle,medium
31,65000,RENT,2,EDUCATION,B,6000,11.49,0,0.40203345158061893,N,6,YOUNG,middle,medium
29,50000,MORTGAGE,5,DEBTCONSOLIDATION,C,3250,14.26,0,0.4812586416224856,N,5,YOUNG,lowmiddle,small
32,65000,RENT,4,MEDICAL,A,6000,7.49,0,0.6072667628648404,N,5,YOUNG,middle,medium
29,65000,RENT,2,VENTURE,B,6000,11.14,0,0.09,N,10,YOUNG,middle,medium
27,65000,RENT,0,MEDICAL,B,6000,11.14,0,0.59336626421333,N,9,YOUNG,middle,medium
35,65004,RENT,2,DEBTCONSOLIDATION,A,6000,7.29,0,0.187455444661006,N,10,YOUNG,middle,medium
33,50000,OWN,2,PERSONAL,C,1200,14.26,0,0.02,N,6,YOUNG,lowmiddle,small
27,50000,MORTGAGE,1,VENTURE,A,6500,7.74,0,0.2839902208526607,N,6,YOUNG,lowmiddle,medium
27,65600,RENT,3,EDUCATION,D,6000,15.62,0,0.8286698080318234,Y,9,YOUNG,middle,medium
27,67000,RENT,3,DEBTCONSOLIDATION,B,6000,9.99,0,0.09,N,8,YOUNG,middle,medium
31,68000,RENT,1,HOMEIMPROVEMENT,A,6000,7.49,0,0.09,N,10,YOUNG,middle,medium
29,44000,MORTGAGE,9,DEBTCONSOLIDATION,D,10000,14.74,1,0.23,N,5,YOUNG,lowmiddle,medium
27,50000,MORTGAGE,5,VENTURE,A,12000,9.32,0,0.5286406750315511,N,8,YOUNG,lowmiddle,large
27,69996,RENT,1,PERSONAL,B,6000,11.86,0,0.5993824158293387,N,6,YOUNG,middle,medium
32,70000,RENT,0,EDUCATION,B,6000,9.99,0,0.09,N,8,YOUNG,middle,medium
27,50000,MORTGAGE,3,DEBTCONSOLIDATION,C,10000,12.84,0,0.2,N,10,YOUNG,lowmiddle,medium
28,70000,RENT,2,DEBTCONSOLIDATION,B,6000,10.36,0,0.09,N,9,YOUNG,middle,medium
27,50000,OWN,3,MEDICAL,C,9000,12.53,0,0.4257239816479936,N,8,YOUNG,lowmiddle,medium
31,44000,MORTGAGE,0,EDUCATION,C,12000,12.53,1,0.1617276670459109,Y,6,YOUNG,lowmiddle,large
30,50000,MORTGAGE,3,HOMEIMPROVEMENT,B,5000,10.95,0,0.1,N,9,YOUNG,lowmiddle,small
30,50000,MORTGAGE,14,DEBTCONSOLIDATION,A,1875,8.0,0,0.006033663196985,N,9,YOUNG,lowmiddle,small
33,44000,MORTGAGE,6,DEBTCONSOLIDATION,D,4500,14.74,1,0.6527886182095177,N,10,YOUNG,lowmiddle,small
34,70000,RENT,1,EDUCATION,B,6000,11.89,0,0.09,N,5,YOUNG,middle,medium
35,50000,MORTGAGE,0,EDUCATION,C,5600,12.53,0,0.11,Y,7,YOUNG,lowmiddle,medium
28,71000,RENT,4,MEDICAL,A,6000,8.49,0,0.08,N,10,YOUNG,middle,medium
33,50000,OWN,1,VENTURE,D,12000,13.99,0,0.067078741984575,Y,7,YOUNG,lowmiddle,large
27,72000,RENT,4,DEBTCONSOLIDATION,C,6000,15.96,0,0.08,N,10,YOUNG,middle,medium
27,50000,MORTGAGE,11,PERSONAL,C,7500,11.59,0,0.15,Y,6,YOUNG,lowmiddle,medium
32,72000,RENT,5,VENTURE,A,6000,8.49,0,0.08,N,10,YOUNG,middle,medium
29,72000,RENT,1,VENTURE,B,6000,9.63,0,0.08,N,5,YOUNG,middle,medium
31,72000,RENT,15,HOMEIMPROVEMENT,C,6000,13.23,0,0.08,N,5,YOUNG,middle,medium
32,50000,MORTGAGE,1,MEDICAL,B,7500,10.39,0,0.15,N,7,YOUNG,lowmiddle,medium
31,66000,RENT,4,DEBTCONSOLIDATION,C,6000,14.35,1,0.09,N,5,YOUNG,middle,medium
28,72000,RENT,0,MEDICAL,A,6000,7.88,0,0.4094591875814217,N,10,YOUNG,middle,medium
27,50000,MORTGAGE,1,PERSONAL,A,3000,7.68,0,0.06,N,5,YOUNG,lowmiddle,small
27,50000,OWN,7,EDUCATION,C,8800,12.29,0,0.2596877494760325,N,7,YOUNG,lowmiddle,medium
29,74000,RENT,2,HOMEIMPROVEMENT,A,6000,5.42,0,0.4583235321374681,N,10,YOUNG,middle,medium
29,50000,MORTGAGE,11,HOMEIMPROVEMENT,C,4000,10.78,0,0.08,N,5,YOUNG,lowmiddle,small
27,50000,OWN,9,EDUCATION,A,3000,7.75,0,0.06,N,6,YOUNG,lowmiddle,small
28,50004,OWN,4,EDUCATION,A,10000,7.49,0,0.2,N,5,YOUNG,middle,medium
29,50004,MORTGAGE,5,PERSONAL,A,10000,5.99,0,0.2,N,5,YOUNG,middle,medium
29,75000,RENT,2,MEDICAL,A,6000,8.49,0,0.5109857323067262,N,6,YOUNG,middle,medium
28,75000,RENT,0,VENTURE,A,6000,7.49,0,0.08,N,6,YOUNG,middle,medium
30,75000,RENT,2,MEDICAL,C,6000,12.68,0,0.08,N,8,YOUNG,middle,medium
28,75000,RENT,4,EDUCATION,A,6000,6.92,0,0.6647170856708753,N,6,YOUNG,middle,medium
27,75000,RENT,11,VENTURE,D,6000,15.21,0,0.08,Y,9,YOUNG,middle,medium
27,50004,OWN,5,MEDICAL,B,10200,10.37,0,0.0879432999260792,N,10,YOUNG,middle,large
31,75000,RENT,2,VENTURE,A,6000,7.68,0,0.08,N,10,YOUNG,middle,medium
31,59500,RENT,1,MEDICAL,B,6000,11.71,1,0.09,N,6,YOUNG,middle,medium
31,76000,RENT,4,HOMEIMPROVEMENT,A,6000,7.49,0,0.08,N,5,YOUNG,highmiddle,medium
28,77385,RENT,3,MEDICAL,A,6000,7.66,0,0.1916154963754791,N,6,YOUNG,highmiddle,medium
29,61628,RENT,2,MEDICAL,E,6000,16.95,1,0.08,Y,9,YOUNG,middle,medium
29,50004,MORTGAGE,1,HOMEIMPROVEMENT,C,1500,13.11,0,0.7794441185907247,Y,6,YOUNG,middle,small
32,80000,RENT,3,VENTURE,B,6000,12.69,0,0.07,N,7,YOUNG,highmiddle,medium
35,44004,MORTGAGE,7,MEDICAL,B,10000,11.36,1,0.23,N,7,YOUNG,lowmiddle,medium
32,50004,MORTGAGE,2,EDUCATION,C,6250,12.87,0,0.8008071854458847,Y,6,YOUNG,middle,medium
31,80000,RENT,2,MEDICAL,A,6000,6.03,0,0.07,N,10,YOUNG,highmiddle,medium
33,80000,RENT,10,DEBTCONSOLIDATION,A,6000,8.49,0,0.07,N,6,YOUNG,highmiddle,medium
29,80000,RENT,3,PERSONAL,A,6000,6.99,0,0.6680202376010325,N,10,YOUNG,highmiddle,medium
29,50004,MORTGAGE,3,DEBTCONSOLIDATION,B,20000,11.58,0,0.48924277084760487,N,7,YOUNG,middle,very large
31,50004,MORTGAGE,15,DEBTCONSOLIDATION,A,10000,8.0,0,0.2,N,8,YOUNG,middle,medium
27,81000,RENT,4,VENTURE,B,6000,11.86,0,0.07,N,10,YOUNG,highmiddle,medium
27,81000,RENT,0,VENTURE,A,6000,7.14,0,0.6882477449609289,N,9,YOUNG,highmiddle,medium
34,82000,RENT,3,MEDICAL,A,6000,8.9,0,0.07,N,5,YOUNG,highmiddle,medium
29,84000,RENT,3,MEDICAL,B,6000,11.49,0,0.10204282569827171,N,6,YOUNG,highmiddle,medium
27,50055,MORTGAGE,5,VENTURE,B,15000,10.62,0,0.7597495482719259,N,5,YOUNG,middle,large
31,78996,RENT,5,HOMEIMPROVEMENT,A,6000,7.51,1,0.08,N,5,YOUNG,highmiddle,medium
28,50123,MORTGAGE,11,PERSONAL,B,2200,11.49,0,0.04,N,8,YOUNG,middle,small
32,85000,RENT,7,DEBTCONSOLIDATION,B,6000,11.71,0,0.8041080810180524,N,5,YOUNG,highmiddle,medium
27,85000,RENT,11,DEBTCONSOLIDATION,C,6000,13.43,0,0.07,Y,5,YOUNG,highmiddle,medium
31,50268,MORTGAGE,4,PERSONAL,D,12000,12.61,0,0.24,N,9,YOUNG,middle,large
28,50343,OWN,11,HOMEIMPROVEMENT,A,22000,7.49,0,0.1297017394979615,N,5,YOUNG,middle,very large
31,87500,RENT,4,DEBTCONSOLIDATION,B,6000,11.99,0,0.07,N,5,YOUNG,highmiddle,medium
32,44400,MORTGAGE,3,EDUCATION,A,15000,8.9,1,0.34,N,5,YOUNG,lowmiddle,large
35,88020,RENT,6,PERSONAL,D,6000,15.37,0,0.5417265432034565,Y,8,YOUNG,highmiddle,medium
30,89004,RENT,6,MEDICAL,C,6000,13.16,0,0.07,Y,5,YOUNG,highmiddle,medium
27,89700,RENT,1,VENTURE,B,6000,11.99,0,0.07,N,7,YOUNG,highmiddle,medium
27,90000,RENT,1,VENTURE,B,6000,11.71,0,0.07,N,8,YOUNG,highmiddle,medium
30,90000,RENT,0,MEDICAL,B,6000,10.38,0,0.2614906433074375,N,8,YOUNG,highmiddle,medium
27,44400,MORTGAGE,10,VENTURE,C,4000,13.99,1,0.09,Y,7,YOUNG,lowmiddle,small
30,50400,MORTGAGE,7,PERSONAL,A,3000,7.29,0,0.06,N,6,YOUNG,middle,small
33,50400,MORTGAGE,3,VENTURE,A,6000,6.92,0,0.2729613956253986,N,9,YOUNG,middle,medium
29,92004,RENT,8,EDUCATION,B,6000,10.38,0,0.6570896369210236,N,10,YOUNG,highmiddle,medium
29,50400,OWN,4,EDUCATION,B,9000,10.37,0,0.18,N,9,YOUNG,middle,medium
35,93000,RENT,4,PERSONAL,C,6000,14.27,0,0.06,Y,9,YOUNG,highmiddle,medium
28,94773,RENT,3,HOMEIMPROVEMENT,B,6000,11.83,0,0.42173645414399435,N,10,YOUNG,highmiddle,medium
29,95000,RENT,0,VENTURE,B,6000,11.49,0,0.06,N,7,YOUNG,highmiddle,medium
27,50400,MORTGAGE,9,EDUCATION,A,5000,7.51,0,0.4453656209364656,N,5,YOUNG,middle,small
34,50400,MORTGAGE,9,VENTURE,F,22800,18.67,0,0.011161261683216,N,10,YOUNG,middle,very large
33,44400,MORTGAGE,3,MEDICAL,C,2000,14.22,1,0.5508192114166675,Y,6,YOUNG,lowmiddle,small
27,50400,MORTGAGE,7,MEDICAL,A,11000,8.94,0,0.22,N,5,YOUNG,middle,large
31,50402,MORTGAGE,4,PERSONAL,C,3000,13.22,0,0.6991354127952725,N,9,YOUNG,middle,small
34,100000,RENT,5,PERSONAL,B,6000,10.99,0,0.06,N,9,YOUNG,highmiddle,medium
27,108000,RENT,4,DEBTCONSOLIDATION,B,6000,10.65,0,0.5310475823624632,N,7,YOUNG,high,medium
31,110000,RENT,15,DEBTCONSOLIDATION,A,6000,6.99,0,0.12194696668219442,N,6,YOUNG,high,medium
34,111280,RENT,3,HOMEIMPROVEMENT,B,6000,9.99,0,0.10688836447681914,N,9,YOUNG,high,medium
28,112000,RENT,1,HOMEIMPROVEMENT,B,6000,12.69,0,0.05,N,10,YOUNG,high,medium
32,114000,RENT,17,HOMEIMPROVEMENT,B,6000,10.37,0,0.05,N,5,YOUNG,high,medium
27,115000,RENT,3,VENTURE,A,6000,7.4,0,0.05,N,5,YOUNG,high,medium
28,125004,RENT,12,PERSONAL,A,6000,7.51,0,0.05,N,10,YOUNG,high,medium
29,145000,RENT,0,EDUCATION,C,6000,13.8,0,0.101735495050077,Y,10,YOUNG,high,medium
30,155000,RENT,9,DEBTCONSOLIDATION,A,6000,7.14,0,0.4390476139215322,N,10,YOUNG,high,medium
35,165996,RENT,1,DEBTCONSOLIDATION,A,6000,5.42,0,0.37651753062226606,N,10,YOUNG,high,medium
28,240000,RENT,2,MEDICAL,B,6000,11.46,0,0.03,N,6,YOUNG,high,medium
34,564000,RENT,2,MEDICAL,A,6000,7.14,0,0.01,N,5,YOUNG,high,medium
29,48000,RENT,6,MEDICAL,B,6025,10.65,0,0.13,N,9,YOUNG,lowmiddle,medium
32,12000,RENT,2,DEBTCONSOLIDATION,B,6075,12.42,1,0.0268207097020424,N,8,YOUNG,low,medium
31,44960,MORTGAGE,0,DEBTCONSOLIDATION,B,5000,10.95,1,0.11,N,10,YOUNG,lowmiddle,small
27,40000,RENT,4,EDUCATION,C,6125,13.23,0,0.15,Y,5,YOUNG,lowmiddle,medium
29,70000,RENT,2,VENTURE,A,6125,7.49,0,0.7926786165874894,N,8,YOUNG,middle,medium
32,108000,RENT,16,PERSONAL,A,6125,5.99,1,0.1227441302460085,N,5,YOUNG,high,medium
35,29400,RENT,0,VENTURE,B,6150,12.21,0,0.21,N,5,YOUNG,lowmiddle,medium
33,45000,MORTGAGE,17,HOMEIMPROVEMENT,A,10800,7.51,1,0.24,N,8,YOUNG,lowmiddle,large
32,12000,RENT,2,EDUCATION,A,6200,6.17,1,0.6536149365001798,N,9,YOUNG,low,medium
28,51000,MORTGAGE,12,VENTURE,A,8000,7.51,0,0.16,N,5,YOUNG,middle,medium
29,51000,OWN,6,MEDICAL,A,19750,7.49,0,0.8198909617896556,N,8,YOUNG,middle,very large
30,51000,MORTGAGE,4,PERSONAL,B,2000,10.99,0,0.04,N,10,YOUNG,middle,small
27,51000,MORTGAGE,0,EDUCATION,A,7000,7.49,0,0.4705697126998678,N,6,YOUNG,middle,medium
31,28800,RENT,0,PERSONAL,C,6200,12.23,0,0.565397689086049,N,9,YOUNG,lowmiddle,medium
29,51000,MORTGAGE,12,PERSONAL,B,1800,11.49,0,0.04,N,8,YOUNG,middle,small
27,51000,OWN,11,PERSONAL,A,12000,7.49,0,0.7344572306081273,N,7,YOUNG,middle,large
27,51000,OWN,11,VENTURE,A,18000,7.49,0,0.35,N,8,YOUNG,middle,very large
33,45000,MORTGAGE,3,HOMEIMPROVEMENT,D,8000,16.49,1,0.18,Y,6,YOUNG,lowmiddle,medium
30,51000,MORTGAGE,6,HOMEIMPROVEMENT,A,6600,6.92,0,0.13,N,9,YOUNG,middle,medium
31,60000,RENT,1,MEDICAL,A,6200,8.59,0,0.784698624259628,N,7,YOUNG,middle,medium
32,51000,MORTGAGE,1,VENTURE,B,10000,9.99,0,0.3716799434449944,N,5,YOUNG,middle,medium
31,20400,RENT,0,MEDICAL,B,6225,9.76,1,0.31,N,9,YOUNG,low,medium
27,52000,RENT,0,PERSONAL,C,6225,14.35,0,0.12,N,7,YOUNG,middle,medium
28,81000,RENT,13,VENTURE,A,6225,7.9,0,0.7695417609721423,N,7,YOUNG,highmiddle,medium
29,51000,MORTGAGE,8,PERSONAL,B,25000,11.49,0,0.01428736983237369,N,10,YOUNG,middle,very large
29,18000,RENT,4,HOMEIMPROVEMENT,B,6250,9.99,1,0.4652300861667869,N,6,YOUNG,low,medium
32,51000,MORTGAGE,2,DEBTCONSOLIDATION,B,15000,11.36,0,0.29,N,9,YOUNG,middle,large
28,21000,RENT,6,EDUCATION,A,6250,7.9,0,0.3,N,7,YOUNG,low,medium
27,23004,RENT,1,MEDICAL,B,6250,10.38,0,0.5520764539892821,N,6,YOUNG,low,medium
30,51000,MORTGAGE,6,DEBTCONSOLIDATION,C,15000,12.73,0,0.2766160916932378,Y,5,YOUNG,middle,large
33,51000,MORTGAGE,12,MEDICAL,A,7200,6.76,0,0.14,N,5,YOUNG,middle,medium
27,51000,OWN,3,HOMEIMPROVEMENT,A,3500,7.88,0,0.07,N,5,YOUNG,middle,small
29,55400,RENT,2,HOMEIMPROVEMENT,C,7000,10.28,0,0.13,Y,6,YOUNG,middle,medium
28,49900,RENT,6,HOMEIMPROVEMENT,C,7000,14.27,1,0.14,N,9,YOUNG,lowmiddle,medium
31,56000,RENT,4,MEDICAL,A,7000,7.29,0,0.13,N,8,YOUNG,middle,medium
27,57000,RENT,0,EDUCATION,B,7000,11.71,0,0.12,N,8,YOUNG,middle,medium
30,45000,MORTGAGE,11,PERSONAL,D,10000,14.74,1,0.0077775287157381,N,6,YOUNG,lowmiddle,medium
32,60000,RENT,7,HOMEIMPROVEMENT,A,7000,7.51,0,0.8064484073160152,N,8,YOUNG,middle,medium
28,51150,MORTGAGE,1,MEDICAL,A,7200,9.63,0,0.14,N,10,YOUNG,middle,medium
29,45200,MORTGAGE,7,MEDICAL,D,6000,16.49,1,0.13,Y,10,YOUNG,lowmiddle,medium
27,60000,RENT,8,VENTURE,A,7000,6.99,0,0.12,N,10,YOUNG,middle,medium
27,51267,MORTGAGE,8,EDUCATION,A,4000,7.68,0,0.4304342475844929,N,10,YOUNG,middle,small
31,51320,OWN,1,MEDICAL,C,5000,11.97,0,0.1,Y,9,YOUNG,middle,small
27,60000,RENT,3,VENTURE,F,7000,19.47,0,0.12,N,7,YOUNG,middle,medium
27,51456,OWN,3,PERSONAL,B,8000,10.62,0,0.10300022992593648,N,7,YOUNG,middle,medium
30,62000,RENT,1,MEDICAL,C,7000,14.27,0,0.6906697643518984,Y,5,YOUNG,middle,medium
33,62000,RENT,17,VENTURE,A,7000,6.99,0,0.7121883309486486,N,9,YOUNG,middle,medium
29,51540,MORTGAGE,3,DEBTCONSOLIDATION,A,4000,5.79,0,0.3555827257432688,N,7,YOUNG,middle,small
30,56400,RENT,1,DEBTCONSOLIDATION,B,7000,11.49,1,0.12,N,9,YOUNG,middle,medium
27,51600,MORTGAGE,12,MEDICAL,A,6000,8.9,0,0.1368558852644907,N,9,YOUNG,middle,medium
28,64000,RENT,13,MEDICAL,B,7000,10.59,0,0.11,N,6,YOUNG,middle,medium
29,64000,RENT,3,DEBTCONSOLIDATION,A,7000,7.51,0,0.11,N,6,YOUNG,middle,medium
30,51600,MORTGAGE,4,EDUCATION,D,12200,15.28,0,0.12297400068182834,N,7,YOUNG,middle,large
28,65000,RENT,3,HOMEIMPROVEMENT,B,7000,12.69,0,0.11,N,10,YOUNG,middle,medium
27,51600,MORTGAGE,5,DEBTCONSOLIDATION,A,10800,6.91,0,0.3926422900608983,N,8,YOUNG,middle,large
30,65000,RENT,14,DEBTCONSOLIDATION,C,7000,13.49,0,0.11,N,8,YOUNG,middle,medium
28,65000,RENT,3,HOMEIMPROVEMENT,A,7000,8.49,0,0.205833043876241,N,6,YOUNG,middle,medium
34,51621,MORTGAGE,5,PERSONAL,B,3500,11.49,0,0.4694377868341078,N,6,YOUNG,middle,small
27,65000,RENT,5,PERSONAL,E,7000,16.82,0,0.4703629021492628,N,9,YOUNG,middle,medium
33,65000,RENT,3,DEBTCONSOLIDATION,C,7000,14.26,0,0.11,N,10,YOUNG,middle,medium
27,65000,RENT,5,VENTURE,C,7000,13.57,0,0.11,N,7,YOUNG,middle,medium
30,51750,OWN,5,VENTURE,B,12000,11.14,0,0.23,N,10,YOUNG,middle,large
33,51888,MORTGAGE,13,PERSONAL,C,7000,13.98,0,0.4052231214279205,N,10,YOUNG,middle,medium
30,51996,MORTGAGE,5,VENTURE,A,3200,6.99,0,0.06,N,10,YOUNG,middle,small
28,61350,RENT,12,DEBTCONSOLIDATION,C,7000,12.98,1,0.3226560692282152,Y,8,YOUNG,middle,medium
27,51996,OWN,8,DEBTCONSOLIDATION,D,9600,14.09,0,0.18,N,9,YOUNG,middle,medium
35,51996,OWN,16,VENTURE,A,2000,6.17,0,0.6109868361229897,N,8,YOUNG,middle,small
33,51996,MORTGAGE,3,DEBTCONSOLIDATION,B,14000,8.88,0,0.5493024695325773,N,9,YOUNG,middle,large
33,68508,RENT,17,MEDICAL,A,7000,8.0,0,0.7552183506958065,N,6,YOUNG,middle,medium
29,70000,RENT,6,EDUCATION,A,7000,7.74,0,0.0754900682152983,N,6,YOUNG,middle,medium
28,51996,MORTGAGE,4,PERSONAL,A,5000,7.51,0,0.1,N,7,YOUNG,middle,small
28,72000,RENT,2,MEDICAL,B,7000,11.49,0,0.1,N,7,YOUNG,middle,medium
29,72500,RENT,1,PERSONAL,A,7000,7.29,0,0.04947290138062273,N,5,YOUNG,middle,medium
31,73000,RENT,2,VENTURE,A,7000,7.9,0,0.784556938095722,N,7,YOUNG,middle,medium
29,75000,RENT,2,HOMEIMPROVEMENT,B,7000,11.71,0,0.7895939985561555,N,9,YOUNG,middle,medium
32,75000,RENT,2,PERSONAL,C,7000,12.61,0,0.0827631300425369,N,6,YOUNG,middle,medium
30,78000,RENT,12,PERSONAL,A,7000,6.54,0,0.5103090010197084,N,5,YOUNG,highmiddle,medium
28,52000,OWN,6,HOMEIMPROVEMENT,B,14000,12.42,0,0.27,N,10,YOUNG,middle,large
33,61200,RENT,3,MEDICAL,D,7000,14.96,1,0.1,Y,8,YOUNG,middle,medium
35,80000,RENT,5,EDUCATION,A,7000,7.29,0,0.09,N,8,YOUNG,highmiddle,medium
31,52000,MORTGAGE,7,DEBTCONSOLIDATION,A,5000,7.51,0,0.20665388055922437,N,8,YOUNG,middle,small
27,52000,MORTGAGE,4,DEBTCONSOLIDATION,A,8000,8.9,0,0.5962685055683107,N,10,YOUNG,middle,medium
33,46000,MORTGAGE,8,PERSONAL,B,14300,9.91,1,0.27851978777353725,N,6,YOUNG,lowmiddle,large
31,81000,RENT,8,VENTURE,C,7000,13.61,0,0.09,Y,8,YOUNG,highmiddle,medium
35,52000,MORTGAGE,7,DEBTCONSOLIDATION,A,7000,6.03,0,0.13,N,5,YOUNG,middle,medium
33,52000,MORTGAGE,4,HOMEIMPROVEMENT,A,1800,7.51,0,0.812321373244083,N,5,YOUNG,middle,small
35,84175,RENT,4,EDUCATION,A,7000,7.29,0,0.08,N,8,YOUNG,highmiddle,medium
31,29640,RENT,4,DEBTCONSOLIDATION,D,6250,14.96,1,0.21,N,7,YOUNG,lowmiddle,medium
29,52000,MORTGAGE,12,MEDICAL,A,5000,5.42,0,0.4916969369361029,N,7,YOUNG,middle,small
27,52000,MORTGAGE,4,HOMEIMPROVEMENT,A,8000,6.99,0,0.6383617244229761,N,8,YOUNG,middle,medium
29,52000,OWN,0,VENTURE,B,16000,10.99,0,0.31,N,8,YOUNG,middle,very large
30,90000,RENT,1,MEDICAL,B,7000,9.25,0,0.08,N,8,YOUNG,highmiddle,medium
32,52000,MORTGAGE,1,VENTURE,A,1000,6.99,0,0.02,N,7,YOUNG,middle,small
28,90000,RENT,5,DEBTCONSOLIDATION,C,7000,12.87,0,0.08,Y,10,YOUNG,highmiddle,medium
35,90000,RENT,0,MEDICAL,A,7000,8.59,0,0.8240019290159118,N,10,YOUNG,highmiddle,medium
31,46000,MORTGAGE,5,EDUCATION,C,8000,13.49,1,0.17,Y,5,YOUNG,lowmiddle,medium
29,92000,RENT,5,VENTURE,A,7000,9.32,0,0.2124328211757949,N,10,YOUNG,highmiddle,medium
33,94000,RENT,4,HOMEIMPROVEMENT,B,7000,11.49,0,0.07,N,10,YOUNG,highmiddle,medium
27,52000,MORTGAGE,11,HOMEIMPROVEMENT,A,6000,7.49,0,0.12,N,8,YOUNG,middle,medium
31,52000,MORTGAGE,6,EDUCATION,A,10000,8.49,0,0.749237071420659,N,5,YOUNG,middle,medium
28,52000,MORTGAGE,5,HOMEIMPROVEMENT,B,2800,10.99,0,0.05,N,8,YOUNG,middle,small
33,97000,RENT,4,HOMEIMPROVEMENT,C,7000,12.98,0,0.6110238182736977,N,5,YOUNG,highmiddle,medium
29,99000,RENT,1,VENTURE,B,7000,11.11,0,0.581555618519558,N,10,YOUNG,highmiddle,medium
34,105000,RENT,3,MEDICAL,A,7000,9.63,0,0.4514051733417162,N,10,YOUNG,high,medium
29,52000,MORTGAGE,6,VENTURE,D,12000,15.65,0,0.8008821853630445,N,8,YOUNG,middle,large
27,52000,MORTGAGE,5,PERSONAL,A,10000,7.29,0,0.19,N,7,YOUNG,middle,medium
